0.989389 0.984630 0.976494 0.968485 0.964091 0.965659 0.973641 0.986441 1.000898 1.013297 1.020587 1.021408 1.016566 1.008781 1.001801 0.999151 1.002936 1.013059 1.027100 1.040927 1.049922 1.050472 1.041251 1.023847 1.002479 0.982835 0.970403 0.968839 0.978860 0.997904 1.020655 1.040405 1.050965 1.048558 1.033079 1.008299 0.980865 0.958344 0.946996 0.950010 0.966640 0.992349 1.019961 1.041700 1.051517 1.046900 1.029530 1.004628 0.979246 0.960086 0.951578 0.954786 0.967305 0.984110 0.999157 1.007346 1.006191 0.996573 0.982313 0.968778 0.961086 0.962535 0.973709 0.992397 1.014310 1.034421 1.048512 1.054428 1.052576 1.045558 1.037110 1.030758 1.028664 1.030992 1.035964 1.040540 1.041486 1.036509 1.025076 1.008655 0.990312 0.973786 0.962374 0.957967 0.960517 0.968052 0.977245 0.984386 0.986521 0.982369 0.972726 0.960203 0.948390 0.940741 0.939529 0.945185 0.956166 0.969400 0.981196 0.988397 
1.005320 0.999529 0.988633 0.976292 0.966466 0.962209 0.964785 0.973366 0.985371 0.997352 1.006160 1.010018 1.009114 1.005518 1.002418 1.002962 1.009075 1.020636 1.035291 1.049007 1.057254 1.056484 1.045430 1.025776 1.001911 0.979765 0.965104 0.961839 0.970876 0.989734 1.013043 1.033896 1.045793 1.044602 1.029908 1.005284 0.977321 0.953661 0.940717 0.941867 0.956562 0.980462 1.006580 1.027293 1.036654 1.032194 1.015573 0.991926 0.968165 0.950833 0.944229 0.949346 0.963770 0.982523 0.999649 1.010163 1.011691 1.005174 0.994401 0.984591 0.980590 0.985322 0.998900 1.018604 1.039703 1.056909 1.066030 1.065245 1.055578 1.040442 1.024445 1.011914 1.005624 1.006106 1.011676 1.019095 1.024649 1.025336 1.019794 1.008689 0.994465 0.980529 0.970167 0.965527 0.966979 0.973017 0.980726 0.986697 0.988127 0.983746 0.974271 0.962211 0.951106 0.944433 0.944553 0.951976 0.965147 0.980811 0.994914 1.003797 
1.026973 1.019843 1.006078 0.989420 0.974221 0.964160 0.961238 0.965323 0.974355 0.985115 0.994342 0.999845 1.001226 0.999956 0.998760 1.000546 1.007227 1.018850 1.033313 1.046816 1.054963 1.054203 1.043141 1.023284 0.998879 0.975820 0.959967 0.955434 0.963389 0.981615 1.004935 1.026499 1.039700 1.040161 1.027138 1.003866 0.976656 0.952984 0.939234 0.938884 0.951603 0.973357 0.997529 1.016856 1.025659 1.021596 1.006287 0.984677 0.963373 0.948580 0.944310 0.951367 0.967287 0.987172 1.005273 1.016874 1.019844 1.015248 1.006824 0.999553 0.997908 1.004343 1.018487 1.037198 1.055484 1.068043 1.070939 1.062856 1.045503 1.023055 1.000850 0.983801 0.975067 0.975363 0.982985 0.994462 1.005625 1.012832 1.013973 1.008985 0.999730 0.989291 0.980929 0.977036 0.978394 0.983965 0.991248 0.997118 0.998877 0.995201 0.986641 0.975522 0.965270 0.959372 0.960300 0.968706 0.983116 1.000207 1.015676 1.025466 
1.048773 1.040695 1.024863 1.004965 0.985579 0.970849 0.963365 0.963563 0.969796 0.979005 0.987792 0.993581 0.995457 0.994410 0.992860 0.993662 0.998931 1.009089 1.022471 1.035635 1.044352 1.044978 1.035802 1.017874 0.994982 0.972702 0.956794 0.951510 0.958345 0.975505 0.998234 1.019992 1.034283 1.036616 1.025941 1.005055 0.979804 0.957286 0.943679 0.942464 0.953510 0.973157 0.995273 1.013088 1.021314 1.017795 1.004104 0.984918 0.966425 0.954360 0.952320 0.960830 0.977330 0.997037 1.014511 1.025445 1.028075 1.023660 1.015886 1.009461 1.008423 1.014750 1.027644 1.043693 1.057869 1.065095 1.061883 1.047505 1.024298 0.997010 0.971403 0.952627 0.943914 0.945936 0.956856 0.972959 0.989712 1.002987 1.010129 1.010548 1.005694 0.998433 0.992054 0.989194 0.991024 0.996933 1.004773 1.011618 1.014778 1.012750 1.005792 0.995939 0.986439 0.980777 0.981591 0.989790 1.004134 1.021415 1.037267 1.047379 
1.064463 1.056463 1.040142 1.018957 0.997501 0.980168 0.969943 0.967673 0.972000 0.979945 0.987948 0.993072 0.993979 0.991312 0.987366 0.985147 0.987181 0.994464 1.005930 1.018604 1.028442 1.031638 1.025988 1.011837 0.992238 0.972188 0.957171 0.951516 0.957085 0.972648 0.994068 1.015342 1.030294 1.034463 1.026530 1.008795 0.986493 0.966156 0.953593 0.952176 0.961940 0.979621 0.999646 1.015839 1.023392 1.020393 1.008370 0.991686 0.976028 0.966561 0.966368 0.975618 0.991624 1.009755 1.024965 1.033467 1.033963 1.027964 1.019127 1.011881 1.009845 1.014562 1.024922 1.037422 1.047213 1.049636 1.041762 1.023435 0.997450 0.968812 0.943309 0.925939 0.919700 0.925021 0.939842 0.960233 0.981425 0.999030 1.010127 1.013889 1.011601 1.006087 1.000745 0.998468 1.000775 1.007400 1.016451 1.025083 1.030473 1.030800 1.025896 1.017393 1.008291 1.002073 1.001611 1.008210 1.021055 1.037277 1.052658 1.062809 
1.069017 1.062485 1.047648 1.027562 1.006614 0.989223 0.978573 0.975762 0.979609 0.987143 0.994614 0.998757 0.997879 0.992401 0.984644 0.977940 0.975397 0.978746 0.987644 0.999661 1.010964 1.017533 1.016546 1.007457 0.992370 0.975507 0.961936 0.955999 0.959959 0.973253 0.992528 1.012502 1.027500 1.033218 1.028122 1.013971 0.995278 0.977862 0.967006 0.965866 0.974584 0.990304 1.008061 1.022357 1.028948 1.026229 1.015706 1.001402 0.988447 0.981358 0.982629 0.992013 1.006685 1.022194 1.033952 1.038761 1.035841 1.026995 1.015882 1.006688 1.002665 1.005014 1.012443 1.021521 1.027737 1.026960 1.016834 0.997657 0.972426 0.946042 0.923937 0.910629 0.908642 0.918027 0.936456 0.959838 0.983332 1.002553 1.014634 1.018826 1.016508 1.010636 1.004798 1.002141 1.004464 1.011747 1.022232 1.033026 1.041051 1.044038 1.041281 1.033919 1.024656 1.016972 1.014045 1.017705 1.027753 1.041869 1.056188 1.066395 
1.060325 1.056623 1.045124 1.028351 1.010310 0.995263 0.986430 0.985036 0.989996 0.998296 1.005984 1.009481 1.006787 0.998167 0.986058 0.974222 0.966460 0.965330 0.971287 0.982498 0.995361 1.005627 1.009796 1.006335 0.996276 0.982944 0.970894 0.964438 0.966254 0.976518 0.992766 1.010579 1.024912 1.031718 1.029285 1.018814 1.004016 0.989883 0.981050 0.980350 0.987981 1.001486 1.016559 1.028452 1.033570 1.030687 1.021324 1.009167 0.998753 0.993900 0.996458 1.005734 1.018759 1.031281 1.039192 1.039894 1.033135 1.021025 1.007259 0.995837 0.989723 0.989880 0.994950 1.001688 1.005994 1.004273 0.994661 0.977720 0.956376 0.935119 0.918743 0.911073 0.914026 0.927202 0.948009 0.972289 0.995331 1.013032 1.022880 1.024473 1.019492 1.011142 1.003235 0.999128 1.000810 1.008397 1.020154 1.033042 1.043631 1.049133 1.048243 1.041564 1.031484 1.021492 1.015122 1.014828 1.021155 1.032483 1.045451 1.055939 
1.040093 1.040156 1.033224 1.021217 1.007670 0.996587 0.991137 0.992613 0.999987 1.010195 1.019086 1.022769 1.018943 1.007717 0.991642 0.974924 0.962073 0.956497 0.959471 0.969772 0.984054 0.997861 1.007027 1.009028 1.003804 0.993747 0.982863 0.975400 0.974451 0.980956 0.993401 1.008292 1.021290 1.028662 1.028545 1.021571 1.010608 0.999749 0.992901 0.992498 0.998743 1.009576 1.021376 1.030209 1.033206 1.029586 1.020939 1.010637 1.002617 0.999981 1.003915 1.013277 1.024953 1.034885 1.039418 1.036517 1.026423 1.011543 0.995633 0.982568 0.975110 0.974072 0.978112 0.984208 0.988661 0.988327 0.981681 0.969350 0.953972 0.939426 0.929728 0.927917 0.935261 0.950918 0.972108 0.994764 1.014533 1.027846 1.032771 1.029421 1.019864 1.007575 0.996545 0.990252 0.990770 0.998245 1.010886 1.025454 1.038149 1.045656 1.046083 1.039515 1.028038 1.015171 1.004824 1.000102 1.002333 1.010657 1.022279 1.033333 
1.013594 1.017650 1.015537 1.008583 0.999858 0.993114 0.991478 0.996327 1.006721 1.019577 1.030561 1.035478 1.031687 1.019074 1.000217 0.979665 0.962564 0.953117 0.953381 0.962738 0.978115 0.994903 1.008350 1.015029 1.013864 1.006367 0.996007 0.986960 0.982708 0.984937 0.993069 1.004538 1.015718 1.023203 1.024994 1.021158 1.013719 1.005855 1.000711 1.000289 1.004766 1.012461 1.020449 1.025633 1.025908 1.020997 1.012602 1.003821 0.998024 0.997625 1.003179 1.013114 1.024179 1.032483 1.034760 1.029458 1.017239 1.000771 0.983884 0.970371 0.962860 0.962079 0.966733 0.974000 0.980493 0.983381 0.981305 0.974793 0.966061 0.958308 0.954748 0.957661 0.967722 0.983754 1.002957 1.021573 1.035822 1.042843 1.041377 1.032064 1.017314 1.000775 0.986494 0.977942 0.977162 0.984259 0.997351 1.013016 1.027135 1.035948 1.037058 1.030103 1.016921 1.001070 0.986816 0.977864 0.976266 0.981862 0.992392 1.004242 
0.988246 0.995743 0.997639 0.994759 0.989809 0.986397 0.987706 0.995294 1.008394 1.023972 1.037562 1.044658 1.042227 1.029815 1.009862 0.987081 0.967088 0.954751 0.952829 0.961273 0.977304 0.996240 1.012875 1.023036 1.024794 1.018902 1.008351 0.997247 0.989416 0.987220 0.990941 0.998869 1.008039 1.015352 1.018679 1.017553 1.013197 1.007919 1.004133 1.003414 1.005900 1.010261 1.014231 1.015517 1.012764 1.006197 0.997664 0.990038 0.986192 0.987936 0.995273 1.006266 1.017550 1.025361 1.026746 1.020523 1.007678 0.991082 0.974618 0.962025 0.955837 0.956728 0.963440 0.973287 0.983067 0.990106 0.993058 0.992238 0.989401 0.987095 0.987818 0.993223 1.003565 1.017547 1.032586 1.045454 1.053094 1.053389 1.045696 1.031047 1.012014 0.992227 0.975610 0.965481 0.963759 0.970469 0.983670 0.999838 1.014663 1.024087 1.025350 1.017763 1.002976 0.984586 0.967145 0.954834 0.950277 0.953868 0.963764 0.976532 
