0.999853 0.999425 0.998887 0.998435 0.998244 0.998405 0.998898 0.999602 1.000340 1.000937 1.001278 1.001337 1.001180 1.000926 1.000707 1.000616 1.000687 1.000886 1.001134 1.001336 1.001415 1.001327 1.001073 1.000696 1.000266 0.999876 0.999616 0.999564 0.999762 1.000195 1.000783 1.001382 1.001816 1.001923 1.001610 1.000902 0.999951 0.999005 0.998343 0.998179 0.998591 0.999479 1.000587 1.001584 1.002166 1.002164 1.001599 1.000675 0.999708 0.999016 0.998810 0.999120 0.999794 1.000557 1.001107 1.001229 1.000861 1.000116 0.999233 0.998498 0.998145 0.998288 0.998893 0.999804 1.000793 1.001641 1.002193 1.002393 1.002284 1.001974 1.001600 1.001278 1.001082 1.001022 1.001060 1.001119 1.001112 1.000967 1.000646 1.000157 0.999559 0.998944 0.998420 0.998079 0.997966 0.998064 0.998296 0.998545 0.998696 0.998670 0.998463 0.998148 0.997851 0.997713 0.997828 0.998212 0.998782 0.999384 0.999840 1.000012 
1.000268 0.999767 0.999077 0.998415 0.997987 0.997925 0.998246 0.998853 0.999577 1.000236 1.000692 1.000891 1.000869 1.000726 1.000583 1.000534 1.000618 1.000814 1.001050 1.001235 1.001289 1.001162 1.000853 1.000402 0.999889 0.999416 0.999092 0.999009 0.999217 0.999703 1.000377 1.001080 1.001617 1.001807 1.001545 1.000848 0.999866 0.998853 0.998091 0.997805 0.998078 0.998820 0.999789 1.000665 1.001160 1.001118 1.000566 0.999713 0.998867 0.998334 0.998305 0.998793 0.999632 1.000536 1.001205 1.001429 1.001157 1.000514 0.999748 0.999143 0.998928 0.999201 0.999908 1.000868 1.001837 1.002584 1.002954 1.002904 1.002497 1.001873 1.001200 1.000627 1.000252 1.000102 1.000141 1.000286 1.000430 1.000476 1.000358 1.000059 0.999617 0.999117 0.998664 0.998356 0.998251 0.998344 0.998565 0.998799 0.998928 0.998871 0.998622 0.998256 0.997911 0.997740 0.997856 0.998279 0.998928 0.999631 1.000186 1.000424 
1.000935 1.000379 0.999564 0.998714 0.998059 0.997761 0.997872 0.998324 0.998961 0.999599 1.000086 1.000346 1.000390 1.000300 1.000189 1.000152 1.000239 1.000435 1.000678 1.000878 1.000948 1.000832 1.000517 1.000040 0.999482 0.998957 0.998586 0.998476 0.998687 0.999209 0.999947 1.000733 1.001358 1.001631 1.001437 1.000786 0.999824 0.998800 0.997995 0.997632 0.997799 0.998412 0.999244 0.999994 1.000393 1.000301 0.999757 0.998966 0.998226 0.997824 0.997933 0.998548 0.999494 1.000485 1.001230 1.001529 1.001345 1.000807 1.000162 0.999684 0.999583 0.999937 1.000671 1.001591 1.002447 1.003013 1.003147 1.002826 1.002140 1.001256 1.000366 0.999639 0.999186 0.999040 0.999161 0.999456 0.999802 1.000081 1.000203 1.000129 0.999879 0.999527 0.999178 0.998934 0.998865 0.998977 0.999212 0.999460 0.999600 0.999545 0.999284 0.998888 0.998499 0.998281 0.998359 0.998769 0.999437 1.000186 1.000800 1.001084 
1.001692 1.001131 1.000257 0.999287 0.998459 0.997956 0.997859 0.998128 0.998627 0.999179 0.999623 0.999868 0.999908 0.999810 0.999682 0.999621 0.999688 0.999881 1.000144 1.000387 1.000517 1.000463 1.000199 0.999750 0.999197 0.998655 0.998257 0.998121 0.998318 0.998842 0.999602 1.000428 1.001109 1.001448 1.001329 1.000755 0.999866 0.998899 0.998124 0.997754 0.997872 0.998400 0.999124 0.999763 1.000073 0.999932 0.999386 0.998637 0.997970 0.997651 0.997831 0.998494 0.999462 1.000458 1.001206 1.001526 1.001391 1.000932 1.000384 1.000002 0.999969 1.000338 1.001019 1.001813 1.002479 1.002810 1.002692 1.002132 1.001243 1.000211 0.999240 0.998501 0.998100 0.998064 0.998342 0.998828 0.999388 0.999890 1.000229 1.000353 1.000270 1.000048 0.999791 0.999607 0.999576 0.999722 0.999994 1.000289 1.000483 1.000480 1.000252 0.999860 0.999439 0.999160 0.999162 0.999501 1.000120 1.000857 1.001491 1.001811 
1.002312 1.001820 1.000983 0.999995 0.999086 0.998451 0.998191 0.998293 0.998642 0.999075 0.999432 0.999611 0.999593 0.999437 0.999244 0.999121 0.999140 0.999314 0.999598 0.999902 1.000125 1.000179 1.000018 0.999653 0.999152 0.998627 0.998217 0.998048 0.998201 0.998682 0.999407 1.000215 1.000902 1.001279 1.001230 1.000756 0.999986 0.999141 0.998469 0.998164 0.998296 0.998789 0.999441 0.999993 1.000228 1.000041 0.999489 0.998768 0.998143 0.997859 0.998046 0.998678 0.999582 1.000497 1.001171 1.001447 1.001309 1.000888 1.000400 1.000071 1.000053 1.000375 1.000934 1.001537 1.001965 1.002045 1.001701 1.000970 0.999990 0.998952 0.998055 0.997454 0.997231 0.997391 0.997868 0.998544 0.999279 0.999938 1.000416 1.000658 1.000669 1.000516 1.000303 1.000147 1.000139 1.000315 1.000638 1.001009 1.001298 1.001393 1.001244 1.000891 1.000455 1.000104 0.999992 1.000204 1.000712 1.001381 1.002003 1.002362 
1.002577 1.002235 1.001539 1.000649 0.999775 0.999107 0.998762 0.998749 0.998979 0.999303 0.999567 0.999664 0.999565 0.999318 0.999026 0.998805 0.998742 0.998872 0.999162 0.999529 0.999862 1.000056 1.000040 0.999802 0.999391 0.998910 0.998496 0.998279 0.998353 0.998738 0.999365 1.000092 1.000732 1.001110 1.001117 1.000755 1.000137 0.999461 0.998946 0.998758 0.998952 0.999445 1.000051 1.000534 1.000705 1.000481 0.999927 0.999229 0.998635 0.998361 0.998516 0.999065 0.999842 1.000612 1.001150 1.001327 1.001142 1.000720 1.000257 0.999946 0.999905 1.000137 1.000535 1.000918 1.001101 1.000952 1.000439 0.999633 0.998684 0.997781 0.997096 0.996751 0.996790 0.997188 0.997855 0.998668 0.999490 1.000198 1.000697 1.000945 1.000953 1.000788 1.000558 1.000386 1.000373 1.000566 1.000939 1.001397 1.001805 1.002030 1.001993 1.001704 1.001263 1.000830 1.000575 1.000613 1.000958 1.001515 1.002102 1.002511 
1.002354 1.002228 1.001765 1.001077 1.000343 0.999744 0.999404 0.999352 0.999523 0.999785 0.999989 1.000025 0.999851 0.999508 0.999099 0.998752 0.998576 0.998628 0.998899 0.999313 0.999755 1.000101 1.000254 1.000170 0.999875 0.999453 0.999034 0.998753 0.998713 0.998952 0.999426 1.000016 1.000561 1.000906 1.000955 1.000704 1.000253 0.999768 0.999434 0.999385 0.999653 1.000155 1.000716 1.001131 1.001240 1.000985 1.000439 0.999779 0.999227 0.998969 0.999089 0.999543 1.000173 1.000769 1.001141 1.001189 1.000930 1.000486 1.000030 0.999722 0.999646 0.999783 1.000021 1.000202 1.000175 0.999857 0.999257 0.998475 0.997668 0.997006 0.996623 0.996594 0.996918 0.997531 0.998325 0.999177 0.999965 1.000591 1.000987 1.001129 1.001040 1.000792 1.000494 1.000269 1.000223 1.000413 1.000823 1.001361 1.001886 1.002244 1.002327 1.002109 1.001664 1.001140 1.000721 1.000554 1.000703 1.001120 1.001661 1.002131 
1.001651 1.001781 1.001602 1.001180 1.000658 1.000203 0.999942 0.999925 1.000107 1.000372 1.000575 1.000597 1.000383 0.999964 0.999440 0.998952 0.998636 0.998580 0.998798 0.999233 0.999767 1.000259 1.000583 1.000663 1.000492 1.000134 0.999706 0.999345 0.999166 0.999227 0.999512 0.999930 1.000351 1.000641 1.000717 1.000571 1.000282 0.999984 0.999823 0.999897 1.000219 1.000704 1.001197 1.001524 1.001561 1.001277 1.000753 1.000155 0.999677 0.999469 0.999587 0.999971 1.000472 1.000904 1.001113 1.001032 1.000695 1.000227 0.999781 0.999486 0.999396 0.999471 0.999598 0.999637 0.999477 0.999076 0.998481 0.997812 0.997223 0.996855 0.996801 0.997078 0.997639 0.998385 0.999199 0.999965 1.000592 1.001016 1.001204 1.001158 1.000915 1.000548 1.000159 0.999865 0.999773 0.999942 1.000365 1.000956 1.001569 1.002036 1.002219 1.002060 1.001602 1.000982 1.000391 1.000010 0.999951 1.000219 1.000710 1.001250 
1.000635 1.001016 1.001120 1.000969 1.000674 1.000386 1.000241 1.000306 1.000555 1.000886 1.001153 1.001223 1.001021 1.000562 0.999944 0.999320 0.998852 0.998662 0.998799 0.999224 0.999823 1.000440 1.000922 1.001157 1.001105 1.000806 1.000364 0.999915 0.999588 0.999462 0.999548 0.999788 1.000080 1.000312 1.000410 1.000359 1.000214 1.000077 1.000054 1.000209 1.000539 1.000960 1.001342 1.001548 1.001493 1.001175 1.000686 1.000178 0.999813 0.999703 0.999869 1.000234 1.000650 1.000955 1.001028 1.000836 1.000438 0.999959 0.999543 0.999292 0.999232 0.999308 0.999403 0.999396 0.999203 0.998818 0.998314 0.997822 0.997482 0.997406 0.997637 0.998145 0.998839 0.999598 1.000304 1.000864 1.001224 1.001363 1.001288 1.001027 1.000625 1.000148 0.999686 0.999339 0.999205 0.999342 0.999752 1.000356 1.001010 1.001539 1.001783 1.001656 1.001173 1.000458 0.999707 0.999128 0.998877 0.999006 0.999452 1.000059 
0.999585 1.000168 1.000499 1.000562 1.000444 1.000289 1.000244 1.000394 1.000736 1.001173 1.001556 1.001730 1.001596 1.001146 1.000470 0.999730 0.999117 0.998787 0.998825 0.999215 0.999850 1.000564 1.001176 1.001542 1.001592 1.001340 1.000879 1.000346 0.999880 0.999584 0.999494 0.999581 0.999765 0.999954 1.000077 1.000111 1.000088 1.000074 1.000140 1.000323 1.000605 1.000913 1.001140 1.001193 1.001025 1.000666 1.000218 0.999819 0.999599 0.999629 0.999892 1.000288 1.000670 1.000892 1.000866 1.000591 1.000150 0.999680 0.999317 0.999145 0.999170 0.999319 0.999475 0.999524 0.999404 0.999126 0.998779 0.998491 0.998387 0.998545 0.998967 0.999584 1.000278 1.000919 1.001402 1.001666 1.001701 1.001532 1.001202 1.000758 1.000247 0.999719 0.999238 0.998881 0.998727 0.998834 0.999206 0.999780 1.000422 1.000957 1.001216 1.001092 1.000579 0.999786 0.998908 0.998173 0.997770 0.997789 0.998201 0.998866 
